,longitude,variable,value
3032,-913.576,lnwpred_longq,4.758365383
3033,-915.151,lnwpred_longq,4.764554881
3034,-914.647,lnwpred_longq,4.76594586
3035,-914.9909019,lnwpred_longq,4.765340638
3036,-913.336,lnwpred_longq,4.75470136
3037,-914.1119957,lnwpred_longq,4.763950301
3038,-914.596,lnwpred_longq,4.765909814
3039,-913.6,lnwpred_longq,4.758692209
3040,-914.515,lnwpred_longq,4.76578578
3041,-914.515,lnwpred_longq,4.76578578
3042,-922.507,lnwpred_longq,4.383107255
3043,-914.515,lnwpred_longq,4.76578578
3044,-915.055,lnwpred_longq,4.765064482
3045,-915.469,lnwpred_longq,4.762044497
3046,-914.515,lnwpred_longq,4.76578578
3047,-913.937,lnwpred_longq,4.762521494
3048,-914.515,lnwpred_longq,4.76578578
3049,-914.515,lnwpred_longq,4.76578578
3050,-914.515,lnwpred_longq,4.76578578
3051,-914.048,lnwpred_longq,4.763472158
3052,-913.634,lnwpred_longq,4.759142895
3053,-914.369,lnwpred_longq,4.7653552
3054,-913.84,lnwpred_longq,4.761564708
3055,-915.551,lnwpred_longq,4.761192289
3056,-915.492,lnwpred_longq,4.761813939
3057,-913.464691,lnwpred_longq,4.75675553
3058,-913.387,lnwpred_longq,4.755540173
3059,-914.449,lnwpred_longq,4.765624115
3060,-913.88,lnwpred_longq,4.7619735
3061,-913.36,lnwpred_longq,4.755100143
3062,-914.539,lnwpred_longq,4.765831076
3063,-913.451,lnwpred_longq,4.756546827
3064,-915.848,lnwpred_longq,4.757402538
3065,-914.272,lnwpred_longq,4.764921899
3066,-914.594,lnwpred_longq,4.765907739
3067,-915.7585,lnwpred_longq,4.758660567
3068,-913.457,lnwpred_longq,4.756638578
3069,-912.959,lnwpred_longq,4.747492861
3070,-912.886,lnwpred_longq,4.745891861
3071,-917.514,lnwpred_longq,4.715716769
3072,-915.967,lnwpred_longq,4.755574871
3073,-912.9923,lnwpred_longq,4.748201069
3074,-913.083,lnwpred_longq,4.750059783
3075,-913.629,lnwpred_longq,4.759077523
3076,-914.942,lnwpred_longq,4.765516807
3077,-913.398,lnwpred_longq,4.755716833
3078,-915.607,lnwpred_longq,4.760562022
3079,-912.992,lnwpred_longq,4.748194751
3080,-914.287,lnwpred_longq,4.764996588
3081,-913.558,lnwpred_longq,4.758115541
3082,-912.923,lnwpred_longq,4.746711647
3083,-914.561,lnwpred_longq,4.765866276
3084,-914.416,lnwpred_longq,4.765522875
3085,-913.725,lnwpred_longq,4.760278092
3086,-914.305,lnwpred_longq,4.765082503
3087,-914.704,lnwpred_longq,4.765947695
3088,-914.727,lnwpred_longq,4.765936942
3089,-914.754,lnwpred_longq,4.765915887
3090,-912.543,lnwpred_longq,4.737478095
3091,-914.147,lnwpred_longq,4.764190189
3092,-913.283,lnwpred_longq,4.753795224
3093,-914.297,lnwpred_longq,4.765044818
3094,-913.7090329,lnwpred_longq,4.760086391
3095,-914.221,lnwpred_longq,4.764646935
3096,-913.286,lnwpred_longq,4.753847452
3097,-915.39,lnwpred_longq,4.762786081
3098,-910.623,lnwpred_longq,4.663240978
3099,-914.454,lnwpred_longq,4.765638267
3100,-914.421,lnwpred_longq,4.765539089
3101,-914.287,lnwpred_longq,4.764996588
3102,-913.546,lnwpred_longq,4.757946731
3103,-914.9909019,lnwpred_longq,4.765340638
3104,-916.774,lnwpred_longq,4.738512828
3105,-914.4263268,lnwpred_longq,4.765556019
3106,-914.354,lnwpred_longq,4.765295878
3107,-914.306,lnwpred_longq,4.765087157
3108,-913.329,lnwpred_longq,4.754583693
3109,-915.9428,lnwpred_longq,4.755960878
3110,-915.3,lnwpred_longq,4.763535918
3111,-915.583,lnwpred_longq,4.760836934
3112,-914.972,lnwpred_longq,4.765412274
3113,-915.36,lnwpred_longq,4.76304727
3114,-914.782,lnwpred_longq,4.765884433
3115,-913.459,lnwpred_longq,4.756669061
3116,-913.58,lnwpred_longq,4.758420354
3117,-913.111,lnwpred_longq,4.750612827
3118,-914.615,lnwpred_longq,4.765927041
3119,-910.256,lnwpred_longq,4.643808214
3120,-912.802,lnwpred_longq,4.74396724
3121,-914.998,lnwpred_longq,4.765312584
3122,-914.627,lnwpred_longq,4.765935597
3123,-915.26,lnwpred_longq,4.763836699
3124,-912.51,lnwpred_longq,4.736591104
3125,-913.451,lnwpred_longq,4.756546827
3126,-915.1510808,lnwpred_longq,4.764554403
3127,-914.303,lnwpred_longq,4.765073157
3128,-916.236,lnwpred_longq,4.750791491
3129,-912.872,lnwpred_longq,4.745577213
3130,-914.4263268,lnwpred_longq,4.765556019
3131,-914.339,lnwpred_longq,4.765233744
3132,-913.5,lnwpred_longq,4.757282962
3133,-914.426,lnwpred_longq,4.76555499
3134,-914.179,lnwpred_longq,4.764396096
3135,-915.741,lnwpred_longq,4.758894855
3136,-914.864,lnwpred_longq,4.765735976
3137,-914.699,lnwpred_longq,4.765949158
3138,-915.508,lnwpred_longq,4.761649654
3139,-913.612,lnwpred_longq,4.758852924
3140,-913.327,lnwpred_longq,4.754549962
3141,-913.519,lnwpred_longq,4.757560332
3142,-913.339,lnwpred_longq,4.754751602
3143,-914.531,lnwpred_longq,4.765816777
3144,-913.653,lnwpred_longq,4.759388459
3145,-914.3504,lnwpred_longq,4.765281222
3146,-913.01,lnwpred_longq,4.748571866
3147,-913.852,lnwpred_longq,4.761689445
3148,-917.7,lnwpred_longq,4.708911121
3149,-914.184,lnwpred_longq,4.764427113
3150,-914.534,lnwpred_longq,4.765822233
3151,-913.394,lnwpred_longq,4.755652768
3152,-914.487,lnwpred_longq,4.765723841
3153,-913.672,lnwpred_longq,4.759629513
3154,-913.762,lnwpred_longq,4.760710073
3155,-913.737,lnwpred_longq,4.760420068
3156,-914.705,lnwpred_longq,4.765947365
3157,-913.672,lnwpred_longq,4.759629513
3158,-913.619,lnwpred_longq,4.758945843
3159,-913.739,lnwpred_longq,4.760443556
3160,-921.688,lnwpred_longq,4.459017874
3161,-914.1572952,lnwpred_longq,4.764257831
3162,-917.768,lnwpred_longq,4.70631515
3163,-914.548,lnwpred_longq,4.765846207
3164,-913.63,lnwpred_longq,4.759090623
3165,-911.738,lnwpred_longq,4.711959104
3166,-914.091,lnwpred_longq,4.763799071
3167,-912.878,lnwpred_longq,4.745712362
3168,-913.346,lnwpred_longq,4.754868394
3169,-913.116,lnwpred_longq,4.750710554
3170,-912.943,lnwpred_longq,4.747147653
3171,-913.339,lnwpred_longq,4.754751602
3172,-910.116,lnwpred_longq,4.635951813
3173,-918.246,lnwpred_longq,4.686436807
3174,-913.353,lnwpred_longq,4.754984575
3175,-916.439,lnwpred_longq,4.746583239
3176,-913.316,lnwpred_longq,4.754363545
3177,-915.171,lnwpred_longq,4.764434222
3178,-919.009,lnwpred_longq,4.648791859
3179,-913.854,lnwpred_longq,4.761710059
3180,-914.252,lnwpred_longq,4.764817943
3181,-913.101,lnwpred_longq,4.750416435
3182,-913.101,lnwpred_longq,4.750416435
3183,-913.1,lnwpred_longq,4.750396728
3184,-913.165,lnwpred_longq,4.751651752
3185,-913.115,lnwpred_longq,4.750691033
3186,-914.85,lnwpred_longq,4.765767268
3187,-915.426,lnwpred_longq,4.762457813
3188,-915.226,lnwpred_longq,4.764076647
3189,-913.504,lnwpred_longq,4.757341731
3190,-912.967,lnwpred_longq,4.747664265
3191,-913.532,lnwpred_longq,4.757747513
3192,-913.436,lnwpred_longq,4.756315484
3193,-913.378,lnwpred_longq,4.755394508
3194,-912.553,lnwpred_longq,4.737744195
3195,-915.076,lnwpred_longq,4.764962844
3196,-914.849,lnwpred_longq,4.76576941
3197,-915.944,lnwpred_longq,4.755941909
3198,-912.602,lnwpred_longq,4.739030023
3199,-913.4310722,lnwpred_longq,4.75623887
3200,-913.165,lnwpred_longq,4.751651752
3201,-914.513,lnwpred_longq,4.765781681
3202,-915.187,lnwpred_longq,4.764334098
3203,-913.022,lnwpred_longq,4.748821027
3204,-913.349,lnwpred_longq,4.754918261
3205,-917.484,lnwpred_longq,4.716773978
3206,-915.064,lnwpred_longq,4.765021597
3207,-920.5368042,lnwpred_longq,4.551551738
3208,-914.164,lnwpred_longq,4.76430117
3209,-914.533,lnwpred_longq,4.765820427
3210,-914.895,lnwpred_longq,4.765657971
3211,-914.721,lnwpred_longq,4.765940384
3212,-914.469,lnwpred_longq,4.765678851
3213,-914.903,lnwpred_longq,4.765635892
3214,-914.568,lnwpred_longq,4.765876208
3215,-913.608,lnwpred_longq,4.758799552
3216,-916.262,lnwpred_longq,4.750281249
3217,-916.166,lnwpred_longq,4.752123247
3218,-913.421,lnwpred_longq,4.756081329
3219,-915.495,lnwpred_longq,4.761783379
3220,-915.444877,lnwpred_longq,4.762279212
3221,-915.055,lnwpred_longq,4.765064482
3222,-909.613,lnwpred_longq,4.605704671
3223,-914.36,lnwpred_longq,4.765319944
3224,-914.262,lnwpred_longq,4.764870546
3225,-913.9936562,lnwpred_longq,4.763025959
3226,-914.899,lnwpred_longq,4.765647031
3227,-914.073,lnwpred_longq,4.763665035
3228,-913.725,lnwpred_longq,4.760278092
3229,-915.014,lnwpred_longq,4.765247039
3230,-913.491,lnwpred_longq,4.757150002
3231,-914.821,lnwpred_longq,4.7658243
3232,-913.867,lnwpred_longq,4.761842835
3233,-915.017,lnwpred_longq,4.765234393
3234,-915.101,lnwpred_longq,4.764834664
3235,-915.2373745,lnwpred_longq,4.763997981
3236,-913.938,lnwpred_longq,4.762530745
3237,-914.067,lnwpred_longq,4.763619457
3238,-914.577,lnwpred_longq,4.765888078
3239,-913.169,lnwpred_longq,4.751727261
3240,-914.422,lnwpred_longq,4.765542294
3241,-914.485,lnwpred_longq,4.765719042
3242,-915.288,lnwpred_longq,4.763628251
3243,-912.158,lnwpred_longq,4.726283377
3244,-913.201,lnwpred_longq,4.752324132
3245,-913.3930206,lnwpred_longq,4.755637051
3246,-914.534,lnwpred_longq,4.765822233
3247,-918.938,lnwpred_longq,4.652601752
3248,-913.793,lnwpred_longq,4.761058837
3249,-913.419,lnwpred_longq,4.756049896
3250,-913.059,lnwpred_longq,4.74957795
3251,-913.204,lnwpred_longq,4.752379433
3252,-913.335,lnwpred_longq,4.754684588
3253,-914.652,lnwpred_longq,4.765947645
3254,-913.575,lnwpred_longq,4.758351609
3255,-913.011,lnwpred_longq,4.748592698
3256,-917.042,lnwpred_longq,4.731047082
3257,-912.835,lnwpred_longq,4.744733854
3258,-919.914,lnwpred_longq,4.594711959
3259,-914.091,lnwpred_longq,4.763799071
3260,-914.459,lnwpred_longq,4.765652107
3261,-916.779,lnwpred_longq,4.738381755
3262,-920.528,lnwpred_longq,4.552195633
3263,-913.555,lnwpred_longq,4.758073507
3264,-915.116,lnwpred_longq,4.764754008
3265,-915.592,lnwpred_longq,4.760734685
3266,-914.269,lnwpred_longq,4.764906624
3267,-914.564,lnwpred_longq,4.765870607
3268,-913.749,lnwpred_longq,4.760560245
3269,-915.849,lnwpred_longq,4.757387916
3270,-913.662,lnwpred_longq,4.759503205
3271,-912.508,lnwpred_longq,4.73653691
3272,-915.333,lnwpred_longq,4.763272727
3273,-914.62,lnwpred_longq,4.765930825
3274,-914.709,lnwpred_longq,4.76594592
3275,-914.396,lnwpred_longq,4.765454897
3276,-914.336,lnwpred_longq,4.76522098
3277,-914.551,lnwpred_longq,4.765851025
3278,-914.584,lnwpred_longq,4.765896611
3279,-914.95,lnwpred_longq,4.765490031
3280,-914.196,lnwpred_longq,4.764500281
3281,-913.439,lnwpred_longq,4.756361977
3282,-921.031,lnwpred_longq,4.513856029
3283,-913.399,lnwpred_longq,4.755732818
3284,-912.846,lnwpred_longq,4.744986369
3285,-913.63,lnwpred_longq,4.759090623
3286,-914.379,lnwpred_longq,4.765393187
3287,-914.145,lnwpred_longq,4.764176895
3288,-913.336,lnwpred_longq,4.75470136
3289,-913.754,lnwpred_longq,4.760618121
3290,-915.418,lnwpred_longq,4.762532161
3291,-914.222,lnwpred_longq,4.764652639
3292,-913.419,lnwpred_longq,4.756049896
3293,-913.197,lnwpred_longq,4.752250223
3294,-913.419,lnwpred_longq,4.756049896
3295,-913.112,lnwpred_longq,4.750632397
3296,-913.111,lnwpred_longq,4.750612827
3297,-914.827,lnwpred_longq,4.765813362
3298,-913.05,lnwpred_longq,4.749395408
3299,-913.2,lnwpred_longq,4.752305673
3300,-913.546,lnwpred_longq,4.757946731
3301,-914.725,lnwpred_longq,4.76593814
3302,-915.207,lnwpred_longq,4.764204445
3303,-914.498,lnwpred_longq,4.765749342
3304,-915.2795792,lnwpred_longq,4.76369197
3305,-916.604,lnwpred_longq,4.742783468
3306,-914.747,lnwpred_longq,4.76592222
3307,-916.579,lnwpred_longq,4.743381052
3308,-913.621,lnwpred_longq,4.758972279
3309,-914.9811745,lnwpred_longq,4.765378061
3310,-913.278,lnwpred_longq,4.753707928
3311,-913.538,lnwpred_longq,4.757833192
3312,-914.752,lnwpred_longq,4.765917759
3313,-914.257,lnwpred_longq,4.7648444
3314,-913.652,lnwpred_longq,4.759375647
3315,-918.509,lnwpred_longq,4.674282275
3316,-913.112,lnwpred_longq,4.750632397
3317,-913.3678436,lnwpred_longq,4.755228912
3318,-913.4972,lnwpred_longq,4.757241705
3319,-913.419,lnwpred_longq,4.756049896
3320,-916.706,lnwpred_longq,4.740264408
3321,-914.972,lnwpred_longq,4.765412274
3322,-919.6393,lnwpred_longq,4.612208645
3323,-914.643,lnwpred_longq,4.765944207
3324,-913.189,lnwpred_longq,4.752101804
3325,-914.984,lnwpred_longq,4.765367313
3326,-914.139,lnwpred_longq,4.764136714
3327,-915.529,lnwpred_longq,4.761429175
3328,-912.703,lnwpred_longq,4.741585774
3329,-913.479,lnwpred_longq,4.756971149
3330,-914.797,lnwpred_longq,4.765863553
3331,-914.82,lnwpred_longq,4.765826079
3332,-914.404,lnwpred_longq,4.765482688
3333,-912.043,lnwpred_longq,4.722580341
3334,-914.545,lnwpred_longq,4.765841276
3335,-909.778,lnwpred_longq,4.615975048
3336,-913.546,lnwpred_longq,4.757946731
3337,-916.494,lnwpred_longq,4.745354439
3338,-913.216,lnwpred_longq,4.752599512
3339,-913.695,lnwpred_longq,4.759915282
3340,-913.515,lnwpred_longq,4.757502313
3341,-911.8030407,lnwpred_longq,4.714321548
3342,-914.157,lnwpred_longq,4.764255909
3343,-913.801,lnwpred_longq,4.761146891
3344,-914.678,lnwpred_longq,4.765951893
3345,-914.517,lnwpred_longq,4.76578983
3346,-914.503,lnwpred_longq,4.765760434
3347,-914.573,lnwpred_longq,4.765882927
3348,-916.174,lnwpred_longq,4.751974145
3349,-913.158,lnwpred_longq,4.751519132
3350,-913.288,lnwpred_longq,4.753882208
3351,-913.466,lnwpred_longq,4.75677536
3352,-913.335,lnwpred_longq,4.754684588
3353,-913.451,lnwpred_longq,4.756546827
3354,-917.279,lnwpred_longq,4.72369733
3355,-915.096,lnwpred_longq,4.764860925
3356,-913.428,lnwpred_longq,4.756190951
3357,-912.787,lnwpred_longq,4.743614282
3358,-913.777,lnwpred_longq,4.760880329
3359,-911.816,lnwpred_longq,4.71478595
3360,-913.432,lnwpred_longq,4.756253317
3361,-913.278,lnwpred_longq,4.753707928
3362,-913.26,lnwpred_longq,4.753391077
3363,-913.393,lnwpred_longq,4.75563672
3364,-913.485,lnwpred_longq,4.7570608
3365,-913.202,lnwpred_longq,4.752342578
3366,-914.292,lnwpred_longq,4.765020859
3367,-913.379,lnwpred_longq,4.755410743
3368,-917.794,lnwpred_longq,4.705307307
3369,-914.265,lnwpred_longq,4.764886083
3370,-919.252,lnwpred_longq,4.635275765
3371,-915.213,lnwpred_longq,4.764164575
3372,-916.172,lnwpred_longq,4.752011495
3373,-914.157,lnwpred_longq,4.764255909
3374,-914.157,lnwpred_longq,4.764255909
3375,-915.187,lnwpred_longq,4.764334098
3376,-915.101,lnwpred_longq,4.764834664
3377,-915.083,lnwpred_longq,4.764927741
3378,-914.381,lnwpred_longq,4.765400634
3379,-913.702,lnwpred_longq,4.760000943
3380,-913.852,lnwpred_longq,4.761689445
3381,-914.435,lnwpred_longq,4.765582826
3382,-915.778,lnwpred_longq,4.758394998
3383,-920.278,lnwpred_longq,4.570075248
3384,-913.246,lnwpred_longq,4.753141839
3385,-914.609,lnwpred_longq,4.765922088
3386,-914.373,lnwpred_longq,4.765370545
3387,-920.319,lnwpred_longq,4.567196516
3388,-913.462,lnwpred_longq,4.756714693
3389,-915.132,lnwpred_longq,4.764664877
3390,-914.826,lnwpred_longq,4.765815217
3391,-913.5089,lnwpred_longq,4.75741345
3392,-909.396,lnwpred_longq,4.591679793
3393,-912.662,lnwpred_longq,4.740563657
3394,-915.011,lnwpred_longq,4.765259572
3395,-914.864,lnwpred_longq,4.765735976
3396,-914.665,lnwpred_longq,4.765950824
3397,-913.384,lnwpred_longq,4.75549173
3398,-918.269,lnwpred_longq,4.685408343
3399,-913.654,lnwpred_longq,4.759401259
3400,-911.632,lnwpred_longq,4.707995665
3401,-912.858,lnwpred_longq,4.745260115
3402,-913.109,lnwpred_longq,4.750573648
3403,-915.931,lnwpred_longq,4.756146442
3404,-916.337,lnwpred_longq,4.748762079
3405,-911.839,lnwpred_longq,4.715604998
3406,-912.2,lnwpred_longq,4.727594602
3407,-913.032,lnwpred_longq,4.749027287
3408,-912.589,lnwpred_longq,4.738691808
3409,-914.4776054,lnwpred_longq,4.765700864
3410,-913.987,lnwpred_longq,4.762968772
3411,-917.818,lnwpred_longq,4.704369495
3412,-911.975,lnwpred_longq,4.720312992
3413,-915.487,lnwpred_longq,4.761864623
3414,-917.522,lnwpred_longq,4.715432947
3415,-913.595,lnwpred_longq,4.758624714
3416,-914.2902374,lnwpred_longq,4.765012339
3417,-913.816,lnwpred_longq,4.761309839
3418,-914.647,lnwpred_longq,4.76594586
3419,-916.728,lnwpred_longq,4.739704041
3420,-913.497,lnwpred_longq,4.757238755
3421,-913.682,lnwpred_longq,4.759754572
3422,-913.822,lnwpred_longq,4.761374231
3423,-913.88,lnwpred_longq,4.7619735
3424,-919.902,lnwpred_longq,4.595495975
3425,-914.391,lnwpred_longq,4.765437122
3426,-920.192,lnwpred_longq,4.576045345
3427,-913.372,lnwpred_longq,4.755296836
3428,-914.765,lnwpred_longq,4.765904698
3429,-916.123,lnwpred_longq,4.752910975
3430,-913.749,lnwpred_longq,4.760560245
3431,-914.655,lnwpred_longq,4.765948566
3432,-911.632,lnwpred_longq,4.707995665
3433,-913.575,lnwpred_longq,4.758351609
3434,-913.707,lnwpred_longq,4.760061755
3435,-912.7498,lnwpred_longq,4.742726817
3436,-913.481,lnwpred_longq,4.757001083
3437,-915.336,lnwpred_longq,4.763248126
3438,-913.254,lnwpred_longq,4.75328456
3439,-913.6632919,lnwpred_longq,4.759519593
3440,-915.7325,lnwpred_longq,4.759007271
3441,-915.664,lnwpred_longq,4.759880269
3442,-913.574,lnwpred_longq,4.758337823
3443,-915.653,lnwpred_longq,4.760014996
3444,-913.128,lnwpred_longq,4.750943825
3445,-914.502,lnwpred_longq,4.765758241
3446,-914.423,lnwpred_longq,4.765545487
3447,-915.068,lnwpred_longq,4.765002213
3448,-916.292,lnwpred_longq,4.749682013
3449,-916.29,lnwpred_longq,4.749722312
3450,-913.185,lnwpred_longq,4.752027295
3451,-913.759,lnwpred_longq,4.760675685
3452,-914.2691612,lnwpred_longq,4.764907448
3453,-914.503,lnwpred_longq,4.765760434
3454,-912.959,lnwpred_longq,4.747492861
3455,-914.242,lnwpred_longq,4.764764091
3456,-913.499,lnwpred_longq,4.757268239
3457,-919.784,lnwpred_longq,4.603109651
3458,-913.463,lnwpred_longq,4.756729879
3459,-913.624,lnwpred_longq,4.759011839
3460,-915.572,lnwpred_longq,4.76096053
3461,-914.986,lnwpred_longq,4.765359644
3462,-909.943,lnwpred_longq,4.625905318
3463,-914.057,lnwpred_longq,4.763542493
3464,-914.8610115,lnwpred_longq,4.765742861
3465,-914.619,lnwpred_longq,4.765930093
3466,-916.655,lnwpred_longq,4.741540184
3467,-911.844,lnwpred_longq,4.715782177
3468,-913.5691415,lnwpred_longq,4.758270663
3469,-913.922,lnwpred_longq,4.76238122
3470,-912.472,lnwpred_longq,4.735552868
3471,-915.605,lnwpred_longq,4.760585206
3472,-912.535,lnwpred_longq,4.737264316
3473,-914.439,lnwpred_longq,4.765594873
3474,-914.523,lnwpred_longq,4.765801678
3475,-914.46,lnwpred_longq,4.765654838
3476,-915.523,lnwpred_longq,4.761492731
3477,-916.294,lnwpred_longq,4.749641665
3478,-917.38,lnwpred_longq,4.720351923
3479,-916.846,lnwpred_longq,4.736595252
3480,-916.787,lnwpred_longq,4.73817139
3481,-914.193,lnwpred_longq,4.764482157
3482,-914.397,lnwpred_longq,4.765458415
3483,-914.186,lnwpred_longq,4.764439433
3484,-914.535,lnwpred_longq,4.765824026
3485,-912.919,lnwpred_longq,4.746623846
3486,-914.824,lnwpred_longq,4.765818887
3487,-914.824,lnwpred_longq,4.765818887
3488,-914.824,lnwpred_longq,4.765818887
3489,-914.824,lnwpred_longq,4.765818887
3490,-914.824,lnwpred_longq,4.765818887
3491,-913.512,lnwpred_longq,4.757458668
3492,-913.51,lnwpred_longq,4.757429508
3493,-913.507,lnwpred_longq,4.757385676
3494,-913.503,lnwpred_longq,4.757327057
3495,-913.51,lnwpred_longq,4.757429508
3496,-914.567,lnwpred_longq,4.765874826
3497,-914.701,lnwpred_longq,4.76594861
3498,-914.0395,lnwpred_longq,4.763404802
3499,-915.152,lnwpred_longq,4.764548966
3500,-919.63,lnwpred_longq,4.6127845
3501,-913.034,lnwpred_longq,4.74906839
3502,-918.229,lnwpred_longq,4.68719273
3503,-919.166,lnwpred_longq,4.640143575
3504,-913.419,lnwpred_longq,4.756049896
3505,-913.145,lnwpred_longq,4.751271213
3506,-914.619,lnwpred_longq,4.765930093
3507,-914.576,lnwpred_longq,4.765886809
3508,-913.48,lnwpred_longq,4.756986122
3509,-912.716,lnwpred_longq,4.741905475
3510,-914.318,lnwpred_longq,4.765142036
3511,-915.666,lnwpred_longq,4.759855611
3512,-913.145,lnwpred_longq,4.751271213
3513,-913.145,lnwpred_longq,4.751271213
3514,-913.145,lnwpred_longq,4.751271213
3515,-913.145,lnwpred_longq,4.751271213
3516,-916.917,lnwpred_longq,4.734640891
3517,-913.345,lnwpred_longq,4.754851747
3518,-915.146,lnwpred_longq,4.764584264
3519,-920.119,lnwpred_longq,4.581040485
3520,-914.221,lnwpred_longq,4.764646935
3521,-916.655,lnwpred_longq,4.741540184
3522,-913.319,lnwpred_longq,4.754414536
3523,-914.538,lnwpred_longq,4.765829332
3524,-914.533,lnwpred_longq,4.765820427
3525,-914.44,lnwpred_longq,4.765597853
3526,-913.4683371,lnwpred_longq,4.756810714
3527,-912.773,lnwpred_longq,4.743282319
3528,-915.309,lnwpred_longq,4.763465488
3529,-915.309,lnwpred_longq,4.763465488
3530,-915.208,lnwpred_longq,4.764197831
3531,-912.904,lnwpred_longq,4.746292812
3532,-914.295,lnwpred_longq,4.765035272
3533,-916.039,lnwpred_longq,4.754383158
3534,-913.79,lnwpred_longq,4.76102561
3535,-914.129,lnwpred_longq,4.764068745
3536,-914.156,lnwpred_longq,4.764249393
3537,-914.084,lnwpred_longq,4.763747427
3538,-914.122,lnwpred_longq,4.764020424
3539,-916.655,lnwpred_longq,4.741540184
3540,-912.612,lnwpred_longq,4.739288752
3541,-914.546,lnwpred_longq,4.765842932
3542,-913.708,lnwpred_longq,4.76007388
3543,-912.85,lnwpred_longq,4.745077817
3544,-912.85,lnwpred_longq,4.745077817
3545,-912.85,lnwpred_longq,4.745077817
3546,-912.85,lnwpred_longq,4.745077817
3547,-912.947,lnwpred_longq,4.747234255
3548,-918.204,lnwpred_longq,4.688297821
3549,-913.118,lnwpred_longq,4.750749557
3550,-914.1386032,lnwpred_longq,4.764134041
3551,-913.42,lnwpred_longq,4.756065619
